latitude,longitude,clusterid
40.713634,-73.94595,2
40.642235,-74.00255,2
40.758938,-73.88883,3
40.600857,-74.17679,-1
40.73029,-73.81606,-1
40.677254,-73.81173,5
40.554287,-74.132805,-1
40.68109,-73.90338,2
40.690655,-73.85203,5
40.642643,-74.08354,-1
40.61242,-74.09936,-1
40.654793,-73.88782,2
40.738926,-73.828415,-1
40.670765,-73.88266,2
40.89964,-73.85224,1
40.584663,-73.96345,2
40.64088,-74.09638,-1
40.82495,-73.91395,1
40.65076,-73.95065,2
40.54493,-74.17731,-1
40.744656,-73.94853,3
40.729687,-73.99861,1
40.718643,-73.76625,-1
40.736057,-73.88215,3
40.897106,-73.871796,-1
40.604137,-73.95126,2
40.629974,-74.00813,2
40.698154,-73.86969,-1
40.60678,-73.96579,2
40.774853,-73.98067,1
40.75545,-73.962105,1
40.66362,-73.930695,2
40.70021,-73.953896,2
40.76896,-73.81559,-1
40.855812,-73.890785,1
40.62677,-73.946884,2
40.69035,-73.807045,5
40.688915,-73.99501,2
40.65087,-73.910095,2
40.828094,-73.84704,1
40.718334,-73.83349,5
40.83278,-73.886055,1
40.669113,-73.95336,2
40.852325,-73.86379,1
40.84215,-73.94228,1
40.83018,-73.853096,1
40.750816,-73.75502,-1
40.843346,-73.91431,1
40.76114,-73.92364,3
40.7055,-73.78886,5
40.74832,-73.87731,3
40.650654,-73.95296,2
40.732994,-73.982414,1
40.802433,-73.946594,1
40.725185,-73.80164,-1
40.688786,-73.98358,2
40.64409,-73.9764,2
40.708214,-73.93995,2
40.780754,-73.95258,1
40.821186,-73.886215,1
40.742947,-73.97413,1
40.694565,-73.78978,5
40.5457,-74.146736,-1
40.712055,-73.90571,2
40.695026,-73.990814,2
40.608543,-74.08886,-1
40.71522,-73.997375,1
40.692974,-73.90811,2
40.69894,-73.83717,-1
40.808956,-73.94041,1
40.608955,-74.09046,-1
40.74835,-73.967865,1
40.665993,-73.8858,2
40.633614,-73.9928,2
40.785534,-73.98401,1
40.76174,-73.984795,1
40.67579,-73.90269,2
40.69598,-73.77793,-1
40.756763,-73.93481,3
40.691547,-73.92778,2
40.67452,-73.736084,5
40.89014,-73.8472,1
40.634697,-74.00827,2
40.641388,-74.00264,2
40.62396,-74.08507,-1
40.76412,-73.870766,3
40.664734,-73.88654,2
40.89911,-73.84675,1
40.839516,-73.84603,1
40.59856,-73.75277,4
40.70972,-73.75488,-1
40.610115,-73.992546,2
40.810883,-73.952896,1
40.60632,-74.10142,-1
40.860954,-73.84639,-1
40.7694,-73.98325,1
40.830135,-73.891884,1
40.706234,-73.90507,2
40.729664,-73.85028,3
40.80079,-73.93494,1
40.629284,-74.151596,-1
40.6913,-73.9455,2
40.85413,-73.88881,1
40.719387,-73.76497,-1
40.692547,-73.90736,2
40.74651,-73.89109,3
40.73366,-73.98809,1
40.846237,-73.932556,1
40.813213,-73.89098,1
40.668705,-73.748245,5
40.68892,-73.99915,2
40.83013,-73.90626,1
40.69561,-73.80516,5
40.75663,-73.92531,3
40.803696,-73.93792,1
40.58523,-73.989235,2
40.659958,-73.766594,5
40.52128,-74.23946,-1
40.82407,-73.890495,1
40.854458,-73.86576,1
40.780342,-73.953575,1
40.67232,-73.86924,2
40.824223,-73.89889,1
40.684982,-73.871445,2
40.656292,-73.89894,2
40.67973,-73.75148,-1
40.655334,-73.93077,2
40.830643,-73.83192,1
40.787834,-73.8331,-1
40.85978,-73.87077,1
40.767204,-73.910095,3
40.694687,-73.98174,2
40.77162,-73.87477,3
40.670864,-73.80753,5
40.671673,-73.91124,2
40.802315,-73.96172,1
40.644325,-73.95994,2
40.601505,-73.95304,2
40.714622,-73.90117,2
40.701683,-73.941696,2
40.87997,-73.883545,1
40.60492,-73.751335,4
40.660362,-73.77553,5
40.633945,-74.02083,2
40.633816,-74.11705,-1
40.649395,-73.9417,2
40.738323,-73.8856,3
40.6589,-73.89306,2
40.748146,-73.99363,1
40.83719,-73.88724,1
40.87876,-73.87279,1
40.680573,-73.98291,2
40.758507,-73.83882,3
40.69552,-73.81874,5
40.739197,-73.99924,1
40.69149,-73.74734,-1
40.688534,-73.831,5
40.625477,-73.97614,2
40.86128,-73.821625,-1
40.884167,-73.86467,1
40.75584,-73.98439,1
40.885906,-73.84816,1
40.71284,-73.75451,-1
40.669384,-73.88444,2
40.576393,-73.9869,2
40.59267,-73.92497,-1
40.64528,-74.01969,2
40.804707,-73.96008,1
40.785027,-73.980675,1
40.67985,-73.90575,2
40.62689,-73.945885,2
40.864532,-73.89968,1
40.630672,-73.981895,2
40.702568,-73.89314,2
40.620686,-74.11002,-1
40.758087,-73.98778,1
40.878117,-73.86607,1
40.908394,-73.90084,-1
40.867035,-73.896324,1
40.748436,-73.87626,3
40.86799,-73.86927,1
40.868546,-73.85859,1
40.68273,-74.0038,2
40.69554,-73.91261,2
40.61941,-73.93714,2
40.72556,-73.89849,3
40.89165,-73.86453,1
40.692055,-73.76091,-1
40.572575,-74.11649,-1
40.821594,-73.95077,1
40.76258,-73.91387,3
40.667763,-73.93122,2
40.706635,-73.76736,-1
40.7576,-73.96946,1
40.822273,-73.88943,1
40.69192,-73.97896,2
40.83283,-73.86742,1
40.72506,-73.75898,-1
40.681187,-73.9356,2
40.87766,-73.846725,1
40.68079,-73.99174,2
40.862923,-73.92777,1
40.746338,-74.00306,1
40.711685,-73.79358,5
40.820488,-73.91715,1
40.659775,-73.88512,2
40.617393,-73.9692,2
40.76948,-73.95787,1
40.823254,-73.93892,1
40.68971,-73.826866,5
40.58365,-73.94367,2
40.831207,-73.86195,1
40.672665,-73.98828,2
40.684258,-73.81515,5
40.668926,-73.870316,2
40.63246,-73.97355,2
40.676037,-73.79035,-1
40.802567,-73.91943,1
40.66198,-73.874855,2
40.709675,-73.82003,5
40.73361,-73.835915,-1
40.761692,-73.89689,3
40.679543,-73.87105,2
40.87741,-73.875084,1
40.757744,-73.99104,1
40.75971,-73.87667,3
40.727406,-73.94561,2
40.751873,-73.84934,3
40.803627,-73.963394,1
40.615055,-74.07036,-1
40.60968,-73.99298,2
40.585304,-73.818054,-1
40.672947,-73.90926,2
40.69134,-73.83446,5
40.834957,-73.83075,-1
40.752136,-73.85612,3
40.677055,-73.798485,5
40.696117,-73.97028,2
40.867897,-73.89565,1
40.671925,-73.87012,2
40.782536,-73.81182,-1
40.592678,-73.78349,-1
40.799072,-73.97043,1
40.898537,-73.87957,-1
40.798622,-73.97075,1
40.765568,-73.937195,3
40.590622,-73.97414,2
40.75226,-73.86822,3
40.644512,-73.963135,2
40.693413,-73.940125,2
40.68035,-73.9648,2
40.761665,-73.97492,1
40.86955,-73.88175,1
40.69868,-73.96024,2
40.730682,-73.93382,2
40.72681,-73.75004,-1
40.709328,-73.955894,2
40.68645,-73.81583,5
40.640045,-73.94745,2
40.665726,-73.96425,2
40.678894,-73.893776,2
40.6764,-73.89141,2
40.72237,-73.84609,-1
40.87637,-73.88286,1
40.797253,-73.96806,1
40.846916,-73.896065,1
40.817184,-73.88454,1
40.726402,-73.93606,2
40.585117,-73.91429,-1
40.881786,-73.84966,1
40.73149,-73.84215,-1
40.585823,-73.95281,2
40.820675,-73.91381,1
40.714146,-73.78989,5
40.704117,-73.815994,5
40.713806,-73.795616,5
40.696114,-73.98652,2
40.756084,-73.98108,1
40.759926,-73.884285,3
40.815083,-73.90012,1
40.734543,-73.9842,1
40.724262,-73.93745,2
40.742264,-73.89651,3
40.70768,-73.74512,-1
40.68595,-73.82403,5
40.659966,-73.90491,2
40.854767,-73.83128,-1
40.81172,-73.92813,1
40.658264,-73.95037,2
40.645473,-73.96234,2
40.879772,-73.90101,1
40.712406,-73.90046,2
40.8501,-73.899536,1
40.68218,-73.94659,2
40.828064,-73.91609,1
40.70935,-73.768196,5
40.64333,-73.95973,2
40.702286,-73.82796,-1
40.666286,-73.76354,5
40.749214,-73.8861,3
40.838726,-73.87768,1
40.62814,-73.977715,2
40.745068,-73.97258,1
40.697517,-73.75556,-1
40.67854,-73.807205,5
40.74775,-73.89827,3
40.68016,-73.893196,2
40.762676,-73.954346,1
40.755394,-73.911964,3
40.641857,-73.926414,2
40.619083,-73.950264,2
40.761868,-73.99869,1
40.611336,-73.89728,-1
40.698746,-73.9924,2
40.81913,-73.89494,1
40.76611,-73.95796,1
40.636353,-73.885765,2
40.735924,-74.00073,1
40.64595,-74.02228,2
40.58553,-73.938324,-1
40.673958,-73.87289,2
40.61068,-74.00669,2
40.735332,-73.95259,2
40.62595,-73.925674,2
40.718777,-73.995705,1
40.67785,-73.74548,-1
40.80281,-73.9361,1
40.622536,-74.0123,2
40.706436,-73.747246,-1
40.76014,-73.92907,3
40.85741,-73.92293,1
40.847343,-73.890785,1
40.667084,-73.78698,5
40.832687,-73.85646,1
40.623367,-74.02814,2
40.604027,-73.89875,-1
40.68059,-73.843155,5
40.676285,-73.98701,2
40.846138,-73.93424,1
40.710938,-73.76654,5
40.812836,-73.88796,1
40.75288,-73.86082,3
40.666843,-73.994865,2
40.803745,-73.95587,1
40.72122,-73.884705,-1
40.639553,-73.93299,2
40.621597,-73.93581,2
40.87279,-73.84018,1
40.61879,-73.99426,2
40.587734,-74.165504,-1
40.863766,-73.86162,1
40.766518,-73.992294,1
40.69974,-73.95763,2
40.738495,-73.98631,1
40.622414,-74.13204,-1
40.795124,-73.93545,1
40.682846,-73.92115,2
40.696033,-73.984535,2
40.768467,-73.90607,3
40.786575,-73.80782,-1
40.827553,-73.86727,1
40.873383,-73.88938,1
40.749928,-73.814026,-1
40.867916,-73.84132,-1
40.725777,-73.948814,2
40.741608,-73.88295,3
40.622086,-74.02865,2
40.63916,-74.08817,-1
40.64542,-73.90266,2
40.65995,-73.918816,2
40.820034,-73.89049,1
40.593025,-73.78435,-1
40.81894,-73.886986,1
40.69851,-73.89579,2
40.69814,-73.89111,2
40.791378,-73.938774,1
40.833977,-73.8539,1
40.608177,-73.967445,2
40.712936,-73.78263,5
40.67187,-73.95464,2
40.56932,-74.13862,-1
40.68704,-73.90575,2
40.793377,-73.94544,1
40.89083,-73.839615,1
40.711403,-73.916756,2
40.739933,-73.87535,3
40.621094,-74.14454,-1
40.678158,-73.779335,-1
40.635777,-73.88665,2
40.672234,-73.88471,2
40.642128,-73.88995,2
40.64213,-73.92936,2
40.610676,-74.111015,-1
40.70307,-73.95699,2
40.665134,-73.78155,5
40.669876,-73.8172,5
40.594948,-73.941864,-1
40.880157,-73.848076,1
40.636208,-73.94899,2
40.824017,-73.90135,1
40.690495,-73.868904,2
40.724586,-73.85157,-1
40.658756,-73.91944,2
40.665653,-73.98424,2
40.71321,-73.78153,5
40.635635,-73.96244,2
40.826897,-73.88263,1
40.63336,-73.92928,2
40.731277,-73.871574,3
40.846725,-73.93997,1
40.606785,-73.91422,-1
40.67225,-73.912186,2
40.76615,-73.919785,3
40.83822,-73.90114,1
40.534805,-74.21576,-1
40.71603,-73.81637,5
40.63615,-74.027405,2
40.729485,-73.899254,3
40.76858,-73.76349,-1
40.624893,-74.015045,2
40.66967,-73.99434,2
40.720375,-74.003265,1
40.72404,-73.93606,2
40.85715,-73.92741,1
40.620483,-74.00008,2
40.791615,-73.847855,-1
40.60792,-73.970695,2
40.685383,-73.73309,-1
40.751476,-73.78466,-1
40.870358,-73.90443,1
40.682735,-73.887794,2
40.635258,-73.92745,2
40.64916,-73.94537,2
40.660114,-73.96391,2
40.884144,-73.91502,-1
40.82433,-73.874374,1
40.68794,-73.979256,2
40.720306,-73.943634,2
40.634743,-74.11277,-1
40.84054,-73.87058,1
40.70215,-73.82033,5
40.697403,-73.83641,-1
40.675938,-73.86823,2
40.845966,-73.89224,1
40.603348,-73.97236,2
40.741905,-73.99045,1
40.72909,-73.94982,2
40.750244,-73.920135,3
40.69365,-73.98333,2
40.655865,-73.94258,2
40.70899,-73.87428,-1
40.768085,-73.8999,3
40.674507,-73.98185,2
40.61667,-73.97212,2
40.837585,-73.866394,1
40.86938,-73.82547,-1
40.843124,-73.89796,1
40.676712,-73.87765,2
40.787247,-73.820564,-1
40.75784,-73.91774,3
40.81615,-73.948456,1
40.635334,-74.09646,-1
40.634804,-73.96482,2
40.67984,-73.80265,5
40.707855,-74.00684,1
40.75739,-73.94044,3
40.735413,-73.91835,3
40.583702,-73.944626,2
40.6665,-73.931335,2
40.700497,-73.90021,2
40.823578,-73.91418,1
40.693455,-73.92522,2
40.666004,-73.8836,2
40.680496,-73.821365,5
40.675983,-73.90455,2
40.807247,-73.88171,1
40.823414,-73.86473,1
40.63082,-74.00185,2
40.6557,-73.74486,-1
40.675663,-73.901695,2
40.629704,-73.99999,2
40.83232,-73.87395,1
40.834473,-73.85635,1
40.8827,-73.87897,1
40.858948,-73.83625,-1
40.78029,-73.94386,1
40.711903,-73.90019,2
40.787678,-73.81876,-1
40.788723,-73.853874,-1
40.63941,-74.00842,2
40.65939,-73.98122,-1
40.674095,-73.911156,2
40.676556,-73.81141,5
40.614033,-74.003204,2
40.71783,-73.963745,2
40.84026,-73.92852,1
40.659496,-73.96056,2
40.82572,-73.86406,1
40.624928,-73.993645,2
40.763573,-73.92189,3
40.722626,-74.008125,1
40.87004,-73.86433,1
40.76908,-73.915215,3
40.65626,-73.950165,2
40.769035,-73.91522,3
40.713787,-73.98512,1
40.844753,-73.90539,1
40.851887,-73.89535,1
40.72169,-73.75856,-1
40.582344,-74.08769,-1
40.74628,-73.98406,1
40.73072,-73.98906,1
40.776516,-73.77447,-1
40.834522,-73.88314,1
40.789085,-73.780464,-1
40.666725,-73.86977,2
40.721474,-73.98383,1
40.738026,-73.86118,3
40.767395,-73.99634,1
40.679787,-73.93844,2
40.880947,-73.85456,1
40.697758,-73.88901,2
40.75036,-73.878586,3
40.73093,-73.8856,-1
40.60365,-73.99204,2
40.663948,-73.74644,5
40.73809,-73.99212,1
40.714073,-73.951,2
40.633167,-73.983315,2
40.766106,-73.98547,1
40.665714,-73.898445,2
40.67053,-73.87661,2
40.869473,-73.86622,1
40.776577,-73.843506,-1
40.667713,-73.77792,5
40.745293,-73.88421,3
40.646183,-73.9007,2
40.72906,-73.99388,1
40.68791,-73.99325,2
40.789368,-73.848885,-1
40.714607,-73.897125,2
40.84676,-73.89316,1
40.713135,-73.87528,-1
40.736916,-73.85429,3
40.86653,-73.890434,1
40.684948,-73.994644,2
40.642925,-73.980515,2
40.845215,-73.82645,-1
40.61044,-74.09957,-1
40.74894,-73.85448,3
40.82733,-73.8498,1
40.724934,-73.82976,-1
40.740437,-73.92304,3
40.881588,-73.86181,1
40.906475,-73.904175,-1
40.6217,-74.12403,-1
40.85018,-73.91059,1
40.65459,-73.90785,2
40.64499,-74.07936,-1
40.757534,-73.86658,3
40.760147,-73.80684,-1
40.773663,-73.90239,3
40.79286,-73.96754,1
40.57988,-73.96075,2
40.748867,-73.87229,3
40.837044,-73.847046,1
40.858635,-73.846466,-1
40.593,-73.78249,-1
40.799976,-73.94274,1
40.5905,-73.95096,2
40.68461,-73.79987,5
40.74101,-73.91792,3
40.80921,-73.937164,1
40.865494,-73.85868,1
40.788555,-73.8291,-1
40.715187,-73.91106,2
40.718693,-73.81766,5
40.620655,-74.07277,-1
40.733795,-73.996346,1
40.690594,-73.95162,2
40.6999,-73.96168,2
40.859474,-73.834366,-1
40.78519,-73.95143,1
40.72523,-73.99222,1
40.646572,-74.00673,2
40.76712,-73.9179,3
40.78389,-73.950294,1
40.74158,-73.9285,3
40.819225,-73.95943,1
40.678574,-73.916306,2
40.74847,-73.870026,3
40.58393,-73.83093,-1
40.68377,-73.82396,5
40.707695,-74.01021,1
40.765015,-73.98484,1
40.706375,-73.937805,2
40.758186,-73.980286,1
40.85139,-73.941216,1
40.632645,-74.00177,2
40.818733,-73.88924,1
40.754726,-73.96621,1
40.76346,-73.975174,1
40.771328,-73.90391,3
40.836834,-73.90381,1
40.735325,-73.880165,3
40.609505,-74.181885,-1
40.686203,-73.93776,2
40.666447,-73.98767,2
40.637363,-73.87927,-1
40.84822,-73.93327,1
40.747334,-73.73681,-1
40.724426,-73.91488,3
40.840977,-73.916016,1
40.65217,-73.96141,2
40.74014,-73.99935,1
40.653427,-73.88677,2
40.639168,-74.08093,-1
40.66484,-73.91507,2
40.82612,-73.84339,1
40.76985,-73.95452,1
40.67066,-73.957985,2
40.834595,-73.861015,1
40.597168,-73.97149,-1
40.697872,-73.802376,5
40.85278,-73.853294,-1
40.75942,-73.97237,1
40.617737,-74.01999,2
40.70297,-73.86825,-1
40.731136,-74.00295,1
40.593685,-73.969894,-1
40.808277,-73.9388,1
40.742664,-73.91005,3
40.69012,-73.96725,2
40.85713,-73.8808,1
40.871944,-73.87597,1
40.668224,-73.953445,2
40.648182,-74.02147,2
40.7697,-73.88983,3
40.54326,-74.19731,-1
40.76177,-73.979065,1
40.631752,-74.01725,2
40.5442,-74.22293,-1
40.721558,-73.990234,1
40.671066,-73.901436,2
40.644722,-73.96122,2
40.602245,-74.12064,-1
40.662296,-73.92696,2
40.679363,-74.0117,2
40.738377,-73.87734,3
40.749393,-73.708244,-1
40.83048,-73.823746,-1
40.849686,-73.86393,1
40.57289,-73.99058,2
40.88171,-73.88102,1
40.832607,-73.91762,1
40.616035,-74.073944,-1
40.62448,-73.99593,2
40.71592,-73.96071,2
40.69056,-73.8141,5
40.6621,-73.840614,-1
40.81376,-73.9195,1
40.820297,-73.95349,1
40.731422,-73.94641,2
40.706345,-73.957375,2
40.76388,-73.726715,-1
40.58609,-73.822525,-1
40.702335,-73.89073,2
40.70253,-73.81404,5
40.696167,-73.8045,5
40.637512,-73.96278,2
40.60988,-73.96338,2
40.70895,-73.797134,5
40.69997,-73.81553,5
40.62648,-73.943924,2
40.70808,-74.01445,1
40.686497,-73.94164,2
40.682644,-73.87189,2
40.712883,-73.79715,5
40.6785,-73.794876,5
40.722275,-73.98018,1
40.577244,-74.00004,-1
40.680138,-73.90566,2
40.86065,-73.91966,1
40.63088,-73.89424,2
40.79066,-73.94745,1
40.59553,-73.99886,2
40.871742,-73.87938,1
40.576626,-73.98478,2
40.71085,-73.79417,5
40.654488,-73.89521,2
40.637447,-74.01997,2
40.631344,-74.022804,2
40.596806,-73.98238,2
40.720444,-73.94407,2
40.760098,-73.8593,3
40.654976,-73.936554,2
40.62245,-74.01101,2
40.71162,-74.007225,1
40.626892,-74.03262,2
40.649418,-73.90404,2
40.76027,-73.83049,3
40.845634,-73.93272,1
40.596848,-74.06206,-1
40.59199,-73.93738,-1
40.788998,-73.942635,1
40.75087,-73.97646,1
40.645176,-73.99232,2
40.82071,-73.851585,1
40.677326,-73.92476,2
40.867256,-73.92935,1
40.640694,-74.08158,-1
40.74891,-73.814095,-1
40.858826,-73.86858,1
40.881958,-73.816605,-1
40.859,-73.90353,1
40.697678,-73.916374,2
40.857525,-73.8818,1
40.748066,-73.84918,3
40.680977,-74.00498,2
40.88636,-73.82697,1
40.688614,-73.989174,2
40.54518,-74.21937,-1
40.628918,-73.94353,2
40.759308,-73.9653,1
40.678993,-73.99296,2
40.593163,-73.9086,-1
40.629852,-74.01956,2
40.575924,-73.99114,2
40.83452,-73.86186,1
40.61235,-73.986626,2
40.77837,-73.95703,1
40.833004,-73.89803,1
40.73043,-73.80596,-1
40.691265,-73.9051,2
40.5589,-74.15582,-1
40.583557,-74.08623,-1
40.620434,-74.024475,2
40.687088,-73.962555,2
40.580944,-74.002914,-1
40.715355,-73.83195,5
40.755264,-73.989136,1
40.625187,-74.01553,2
40.644653,-73.89402,2
40.834522,-73.848495,1
40.697758,-73.79333,5
40.677204,-73.99416,2
40.689243,-73.98873,2
40.814358,-73.94067,1
40.798283,-73.96361,1
40.692417,-73.902794,2
40.882153,-73.878136,1
40.655846,-73.94316,2
40.597263,-73.95101,-1
40.704678,-73.86761,-1
40.749596,-73.86542,3
40.70159,-73.94875,2
40.822716,-73.9032,1
40.665245,-73.80204,5
40.72009,-73.7827,-1
40.70975,-73.79562,5
40.8646,-73.927826,1
40.646442,-74.07884,-1
40.816067,-73.89175,1
40.716003,-73.99734,1
40.77048,-73.83565,3
40.83271,-73.89978,1
40.713467,-73.99731,1
40.83675,-73.87792,1
40.682693,-73.99043,2
40.674805,-73.9784,2
40.655827,-73.94336,2
40.872738,-73.86423,1
40.739902,-73.791275,-1
40.639122,-73.98681,2
40.807404,-73.94673,1
40.665764,-73.73045,5
40.745617,-73.75496,-1
40.751606,-73.938545,3
40.71352,-73.87882,-1
40.62397,-73.91083,-1
40.68815,-73.95987,2
40.7517,-73.986404,1
40.674026,-73.87236,2
40.77011,-73.898766,-1
40.705013,-73.74649,-1
40.71488,-73.75044,-1
40.666306,-73.785934,5
40.594086,-73.79429,-1
40.851738,-73.83197,-1
40.690903,-73.93584,2
40.713314,-74.00777,1
40.57842,-74.00826,-1
40.813457,-73.93933,1
40.61679,-73.92373,2
40.76063,-73.97567,1
40.80574,-73.942764,1
40.595913,-73.759285,4
40.588543,-74.111084,-1
40.705025,-73.86158,-1
40.745728,-73.97813,1
40.89393,-73.8498,1
40.74316,-73.82556,-1
40.756557,-73.96127,1
40.70064,-73.93647,2
40.620018,-73.94176,2
40.61692,-74.0833,-1
40.757183,-73.85503,3
40.75116,-73.862366,3
40.564808,-74.11547,-1
40.740185,-73.986374,1
40.651108,-73.94283,2
40.744442,-73.979065,1
40.83192,-73.866234,1
40.708405,-73.730835,-1
40.782097,-73.79724,-1
40.614735,-74.01503,-1
40.754642,-73.86043,3
40.68916,-73.99263,2
40.581875,-73.95635,2
40.813236,-73.88712,1
40.67329,-73.95703,2
40.8682,-73.912,1
40.748997,-73.79798,-1
40.59567,-74.073685,-1
40.600388,-73.9633,2
40.676834,-73.760704,-1
40.749676,-73.826744,3
40.67346,-73.97942,2
40.658875,-73.94753,2
40.728428,-73.7106,-1
40.76426,-73.97302,1
40.646015,-74.00579,2
40.82918,-73.824844,-1
40.64941,-73.94157,2
40.63104,-73.947495,2
40.680008,-73.89032,2
40.820095,-73.81086,-1
40.89184,-73.834946,1
40.71025,-73.85963,-1
40.82077,-73.95459,1
40.729813,-73.889275,3
40.715076,-73.95189,2
40.865646,-73.869125,1
40.754337,-73.874725,3
40.643185,-73.94974,2
40.803883,-73.95003,1
40.688732,-73.96122,2
40.876915,-73.906296,1
40.540108,-74.16875,-1
40.71315,-73.910225,2
40.651196,-73.94161,2
40.798306,-73.93683,1
40.712585,-74.00978,1
40.76325,-73.88488,3
40.63016,-74.00228,2
40.635475,-74.03204,2
40.7093,-73.962036,2
40.645973,-74.01631,2
40.576004,-73.99035,2
40.61713,-74.14815,-1
40.77876,-73.98526,1
40.910965,-73.89664,-1
40.628723,-74.03988,-1
40.626488,-74.16007,-1
40.820644,-73.93072,1
40.8448,-73.92264,1
40.873592,-73.88506,1
40.724495,-73.97982,1
40.686928,-73.98484,2
40.638885,-73.92595,2
40.742474,-73.95277,3
40.63823,-73.95771,2
40.680183,-73.8459,5
40.67711,-73.78129,-1
40.74063,-73.9789,1
40.596256,-73.76684,-1
40.66917,-73.91642,2
40.624596,-73.9445,2
40.853485,-73.82643,-1
40.847412,-73.93331,1
40.858734,-73.88576,1
40.61917,-74.02821,2
40.72389,-73.855705,-1
40.752537,-73.78606,-1
40.776436,-73.77019,-1
40.74803,-73.83315,3
40.695114,-73.83945,-1
40.77314,-73.795,-1
40.5793,-73.83484,-1
40.84613,-73.83616,-1
40.605026,-73.74953,4
40.694485,-73.82469,5
40.70772,-74.00828,1
40.868748,-73.89497,1
40.774414,-73.79786,-1
40.634747,-74.11454,-1
40.75024,-73.998604,1
40.744072,-73.98144,1
40.727856,-73.89208,3
40.633034,-74.01825,2
40.90487,-73.84603,1
40.668793,-73.97999,2
40.864655,-73.813866,-1
40.5867,-73.81704,-1
40.82855,-73.85963,1
40.77304,-73.83052,3
40.720413,-73.76095,-1
40.565536,-74.10563,-1
40.631115,-73.972626,2
40.713245,-73.942474,2
40.820747,-73.906006,1
40.753304,-73.77723,-1
40.72257,-73.75729,-1
40.657738,-73.99005,2
40.641838,-73.93418,2
40.86528,-73.84719,-1
40.865536,-73.92728,1
40.688572,-73.991104,2
40.745365,-73.88834,3
40.663788,-73.76554,5
40.63413,-74.00886,2
40.637974,-73.96847,2
40.668446,-73.77193,5
40.849407,-73.900894,1
40.654858,-73.93846,2
40.789204,-73.95483,1
40.626995,-73.92646,2
40.876785,-73.87446,1
40.61968,-73.95135,2
40.656826,-73.90357,2
40.846504,-73.82629,-1
40.67393,-74.00529,2
40.640823,-73.96531,2
40.834606,-73.863976,1
40.742165,-73.86412,3
40.70009,-73.987785,2
40.79293,-73.94791,1
40.715633,-73.9985,1
40.750828,-73.98777,1
40.70194,-73.95122,2
40.69496,-73.98717,2
40.6753,-73.97554,2
40.753384,-73.992615,1
40.750465,-73.893906,3
40.761448,-73.80288,-1
40.73704,-73.85939,3
40.69909,-73.95608,2
40.82721,-73.9207,1
40.72211,-73.98586,1
40.880817,-73.90841,1
40.625683,-73.94012,2
40.673676,-73.86576,2
40.69067,-73.73134,-1
40.76996,-73.82658,3
40.77039,-73.91771,3
40.62419,-74.148994,-1
40.832375,-73.89853,1
40.723457,-73.80626,5
40.594944,-73.79638,-1
40.625736,-73.91319,2
40.69936,-73.931564,2
40.61686,-74.006386,-1
40.815502,-73.93562,1
40.689354,-73.936325,2
40.84049,-73.85537,1
40.70138,-73.782394,5
40.885216,-73.87937,1
40.87395,-73.85278,1
40.814526,-73.92466,1
40.89236,-73.8387,-1
40.7179,-73.76622,-1
40.715813,-73.940025,2
40.705807,-73.79223,5
40.62486,-73.9889,2
40.7156,-73.76314,-1
40.610344,-73.954445,2
40.68821,-73.96583,2
40.674397,-73.86595,2
40.602688,-73.933556,-1
40.68131,-73.83261,5
40.769894,-73.90967,3
40.703766,-73.768486,-1
40.748848,-73.872375,3
40.869156,-73.884,1
40.84634,-73.83438,-1
40.762672,-73.73659,-1
40.78065,-73.976425,1
40.796112,-73.945564,1
40.724525,-73.97541,1
40.814686,-73.93085,1
40.711365,-73.97897,1
40.74312,-73.98211,1
40.76249,-73.87229,3
40.63747,-73.91918,2
40.635597,-74.092445,-1
40.702255,-73.92008,2
40.600956,-73.98607,2
40.811604,-73.83534,-1
40.853333,-73.91961,1
40.73578,-73.746544,-1
40.772953,-73.92028,3
40.724434,-73.8693,3
40.5953,-74.11038,-1
40.764988,-73.82067,3
40.62236,-74.01247,2
40.894207,-73.848946,1
40.757378,-73.92691,3
40.760048,-73.92127,3
40.634575,-74.14584,-1
40.652386,-73.965675,2
40.814278,-73.945274,1
40.621544,-74.0797,-1
40.74233,-73.83764,3
40.75081,-73.89398,3
40.74446,-73.8754,3
40.84698,-73.91065,1
40.669395,-73.80771,5
40.818798,-73.89213,1
40.809196,-73.90348,1
40.725376,-73.9507,2
40.560825,-74.13482,-1
40.6427,-73.87661,-1
40.830906,-73.8736,1
40.63701,-73.91495,2
40.710777,-73.86502,-1
40.6915,-73.90956,2
40.722004,-73.916565,-1
40.6872,-73.84245,5
40.696915,-73.93513,2
40.76415,-73.95526,1
40.87627,-73.888084,1
40.60498,-73.97858,2
40.851612,-73.844025,1
40.640705,-73.952385,2
40.658665,-73.93756,2
40.72293,-73.75071,-1
40.871002,-73.893845,1
40.64124,-73.943726,2
40.666965,-73.93022,2
40.843822,-73.916565,1
40.832626,-73.925385,1
40.729355,-73.747665,-1
40.70031,-73.995384,2
40.642887,-73.95454,2
40.875267,-73.906,1
40.84286,-73.893486,1
40.68686,-73.91901,2
40.671467,-73.88109,2
40.66309,-73.962395,2
40.692814,-73.80859,5
40.830257,-73.914856,1
40.714386,-73.9333,2
40.749958,-73.93675,3
40.75628,-73.87028,3
40.868843,-73.93128,1
40.842194,-73.94541,1
40.838814,-73.901566,1
40.676834,-74.00146,2
40.814766,-73.92066,1
